"","unitid","year","instatetuition","costs","faculty","white_cohortsize"
"2570","144892",1996,2905,113.795696,572,1451
"2571","144892",1997,3078,121.7891,579,1373
"2572","144892",1998,3232,128.816683,568,1418
"2573","144892",1999,2254,136.363384,558,1277
"2574","144892",2000,2910,144.944336,531.5,1294
"2575","144892",2001,2993,153.746216,505,1216
"2576","144892",2002,3254,153.91178,554,1714
"2577","144892",2003,3563,154.469375,565,1682
"2578","144892",2004,3830,202.18929,599,1524
"2579","144892",2005,4629,178.398588,605,1286
"2580","144892",2006,5207,183.290867,609,1399
"2581","144892",2007,5832,196.036538,622,1259
"2582","144892",2008,6540,207.289294,643,1333
"2583","144892",2009,7170,220.640117,630,1181
"2584","144892",2010,6835,236.288982,617,1039
"2585","144962",1991,8460,24.304199,97,199
"2586","144962",1992,9050,25.121077,99,175
"2587","144962",1993,9676,25.453884,97,191
"2588","144962",1995,10264,29.577816,96,195
"2589","144962",1996,10976,32.23892,99,181
"2590","144962",1997,11900,28.528453,101,230
"2591","144962",1998,12870,31.448109,106,211
"2592","144962",1999,13900,32.472522,109,220
"2593","144962",2000,15000,36.098921,110.5,237
"2594","144962",2001,16200,37.034014,112,222
"2595","144962",2002,17500,38.308211,113,243
"2596","144962",2003,18600,39.466168,110,279
"2597","144962",2004,20090,40.536688,108,300
"2598","144962",2005,21600,43.700544,121,364
"2599","144962",2006,23100,49.87365,124,380
"2600","144962",2007,24600,53.530904,129,394
"2601","144962",2008,26000,57.249076,141,453
"2602","144962",2009,27270,65.78402,144,435
"2603","144962",2010,28600,66.456399,145,436
"2604","144971",1991,9425,7.971528,39,112
"2605","144971",1992,10325,9.372937,37,110
"2606","144971",1993,11105,9.77588,37,96
"2607","144971",1995,12505,9.858249,36,129
"2608","144971",1996,13216,9.945163,37,118
"2609","144971",1997,13950,8.363892,40,135
"2610","144971",1998,14790,9.055544,44,105
"2611","144971",1999,15200,9.342022,43,119
"2612","144971",2000,15850,9.946518,45,102
"2613","144971",2001,16600,10.443157,47,125
"2614","144971",2002,17430,10.609122,42,106
"2615","144971",2003,18700,10.468631,43,79
"2616","144971",2004,13000,10.051049,44,97
"2617","144971",2005,13000,10.678181,42,120
"2618","144971",2006,13760,11.757462,43,120
"2619","144971",2007,14800,11.4401,36,112
"2620","144971",2008,15675,12.287276,44,125
"2621","144971",2009,16650,14.08954,42,125
"2622","144971",2010,17275,14.059757,43,148
"2623","145600",1991,3077,698.517911,1126,960
"2624","145600",1992,3371,732.529072,1144,995
"2625","145600",1993,3439,817.999541,1135,1022
"2626","145600",1995,3974,931.100466,1152,1024
"2627","145600",1996,4188,955.364563,1163,1176
"2628","145600",1997,4358,983.575916,1087,1107
"2629","145600",1998,4498,1011.811671,1088,1143
"2630","145600",1999,3138,1064.093134,1043,1039
"2631","145600",2000,3232,1153.833824,1169,1069
"2632","145600",2001,3830,1232.57335,1295,1084
"2633","145600",2002,4664,1430.240136,1271,1179
"2634","145600",2003,4898,1530.504423,1237,1095
"2635","145600",2004,5682,1818.701659,1236,983
"2636","145600",2005,6194,1682.972269,1182,1009
"2637","145600",2006,6780,1744.271713,1202,1153
"2638","145600",2007,7424,1827.433746,1212,1335
"2639","145600",2008,8130,1981.447266,1239,1178
"2640","145600",2009,8342,2072.104886,1199,1209
"2641","145600",2010,9133,2111.921111,1185,1191
"2642","145619",1991,8980,19.355513,88,165
"2643","145619",1992,9300,22.415411,88,159
"2644","145619",1993,9950,24.974753,91,205
"2645","145619",1995,11030,28.398152,85,160
"2646","145619",1996,11790,29.822977,87,141
"2647","145619",1997,11990,23.625476,85,191
"2648","145619",1998,12600,27.435386,84,173
"2649","145619",1999,13700,31.691384,84,145
"2650","145619",2000,14500,29.149461,90,103
"2651","145619",2001,15200,32.798742,96,125
"2652","145619",2002,16250,34.707189,96,161
"2653","145619",2003,16960,35.327263,96,137
"2654","145619",2004,17800,37.914346,91,125
"2655","145619",2005,18700,40.171769,88,98
"2656","145619",2006,19800,43.390665,89,167
"2657","145619",2007,20800,47.170224,93,159
"2658","145619",2008,21600,51.72381,101,142
"2659","145619",2009,21600,58.239464,104,169
"2660","145619",2010,22500,63.950332,108,190
"2661","145637",1991,3184,768.487322,1937,4125
"2662","145637",1992,3458,771.805427,1905,3918
"2663","145637",1993,3506,805.182519,1868,4068
"2664","145637",1995,3958,863.141803,1831,4379
"2665","145637",1996,4153,872.884862,1855,4184
"2666","145637",1997,4340,919.154765,1765,4051
"2667","145637",1998,4554,967.05257,1730,4500
"2668","145637",1999,3546,1011.771729,1759,4521
"2669","145637",2000,3724,1063.13113,2019.5,4241
"2670","145637",2001,4410,1121.713552,2280,4149
"2671","145637",2002,5302,1342.798333,2259,4322
"2672","145637",2003,5568,1470.22041,2229,4543
"2673","145637",2004,6460,1809.047742,2205,4897
"2674","145637",2005,7042,1654.324359,2124,5099
"2675","145637",2006,7708,1719.621509,2184,4656
"2676","145637",2007,8440,1775.062977,2193,4412
"2677","145637",2008,9242,1894.50227,2203,4416
"2678","145637",2009,9484,1966.956879,2204,4310
"2679","145637",2010,11003,2047.223003,2112,3940
"2680","145691",1991,6600,13.116937,47,232
"2681","145691",1992,7050,13.509299,48,255
"2682","145691",1993,7550,13.908128,51,253
"2683","145691",1995,8600,16.989597,52,216
"2684","145691",1996,9150,18.045915,53,191
"2685","145691",1997,9500,15.020037,54,230
"2686","145691",1998,9850,13.048461,55,224
"2687","145691",1999,10200,13.862874,55,224
"2688","145691",2000,10735,14.693151,55.5,216
"2689","145691",2001,11272,15.852164,56,190
"2690","145691",2002,11850,17.38358,57,287
"2691","145691",2003,13300,19.059815,61,285
"2692","145691",2004,14600,22.155992,74,237
"2693","145691",2005,15500,21.922063,71,232
"2694","145691",2006,16610,23.768814,74,260
"2695","145691",2007,17600,23.119038,72,228
"2696","145691",2008,18500,24.819013,75,136
"2697","145691",2009,20900,27.300199,75,191
"2698","145691",2010,22350,25.920254,75,169
"2699","145813",1991,2430,176.783274,738,2588
"2700","145813",1992,2871,175.864879,715,2457
"2701","145813",1993,3253,185.095563,720,1915
"2702","145813",1995,3544,185.783514,772,2460
"2703","145813",1996,3720,215.43066,773,2416
"2704","145813",1997,3969,227.553572,784,2723
"2705","145813",1998,4085,246.22524,807,2281
"2706","145813",1999,3127,266.933319,839,2690
"2707","145813",2000,3219,272.855575,852,2891
"2708","145813",2001,3332,294.92123,865,2943
"2709","145813",2002,3640,310.419011,799,2763
"2710","145813",2003,3640,307.078429,833,2639
"2711","145813",2004,4800,370.931598,821,2290
"2712","145813",2005,5400,316.259877,820,2541
"2713","145813",2006,6150,332.585619,833,2681
"2714","145813",2007,6999,350.200037,815,2650
"2715","145813",2008,7680,375.579344,834,2838
"2716","145813",2009,8280,399.698341,864,2413
"2717","145813",2010,8051,442.190509,852,2591
"2718","146481",1991,13895,22.187242,85,201
"2719","146481",1992,15085,23.652563,82,183
"2720","146481",1993,16175,24.262824,81,224
"2721","146481",1995,18116,27.678797,76,218
"2722","146481",1996,19000,29.479323,76,254
"2723","146481",1997,19560,24.30596,81,264
"2724","146481",1998,20080,25.845507,83,246
"2725","146481",1999,20240,27.70797,76,270
"2726","146481",2000,20900,29.747204,80,282
"2727","146481",2001,21896,31.782892,84,256
"2728","146481",2002,22976,32.66929,84,270
"2729","146481",2003,24096,34.690359,84,260
"2730","146481",2004,25518,35.853135,86,322
"2731","146481",2005,27000,38.338137,92,276
"2732","146481",2006,28700,39.883635,89,303
"2733","146481",2007,30600,42.225195,90,273
"2734","146481",2008,32130,43.74872,91,261
"2735","146481",2009,33576,43.849212,92,248
"2736","146481",2010,34885,44.0861,96,232
"2737","146612",1991,8502,26.975181,122,302
"2738","146612",1992,9536,29.938384,132,278
"2739","146612",1993,10112,32.652154,136,252
"2740","146612",1995,11008,39.922159,121,219
"2741","146612",1996,11552,41.318055,127,219
"2742","146612",1997,12416,46.746393,143,252
"2743","146612",1998,13024,37.985575,148,254
"2744","146612",1999,13664,54.313671,143,290
"2745","146612",2000,14208,59.837513,142,293
"2746","146612",2001,14976,63.437417,141,272
"2747","146612",2002,15250,66.701423,142,272
"2748","146612",2003,15950,68.407304,144,321
"2749","146612",2004,16906,71.452097,150,369
"2750","146612",2005,17990,77.710417,163,404
"2751","146612",2006,19200,87.326225,169,405
"2752","146612",2007,20450,95.962694,179,435
"2753","146612",2008,21990,76.049186,183,435
"2754","146612",2009,22990,80.42657,189,433
"2755","146612",2010,23780,98.679868,201,387
"2756","146719",1991,9270,561.76308,601,579
"2757","146719",1992,9840,635.436091,606,707
"2758","146719",1993,10470,662.272481,563,562
"2759","146719",1995,13000,641.228839,536,793
"2760","146719",1996,14400,387.764641,532,677
"2761","146719",1997,15654,361.520895,530,739
"2762","146719",1998,16600,297.603342,535,819
"2763","146719",1999,17750,326.684018,522,638
"2764","146719",2000,18266,315.669381,494,566
"2765","146719",2001,18814,317.901622,466,875
"2766","146719",2002,19472,316.555773,442,1005
"2767","146719",2003,20544,309.298747,524,1172
"2768","146719",2004,21780,310.40654,502,1101
"2769","146719",2005,23500,327.797622,523,1316
"2770","146719",2006,24580,354.411527,550,1381
"2771","146719",2007,27200,375.331354,582,1349
"2772","146719",2008,28700,410.357419,597,1541
"2773","146719",2009,29850,421.527019,629,1410
"2774","146719",2010,31040,402.689139,658,1400
"2775","146825",1991,8150,12.407437,66,160
"2776","146825",1992,8620,13.505439,69,155
"2777","146825",1993,9160,14.163477,69,130
"2778","146825",1995,10190,15.804065,66,156
"2779","146825",1996,10940,14.668524,64,134
"2780","146825",1997,11400,13.776536,66,109
"2781","146825",1998,11820,14.104256,72,142
"2782","146825",1999,12300,13.777262,56,138
"2783","146825",2000,13140,13.896518,53.5,158
"2784","146825",2001,14000,15.022325,51,107
"2785","146825",2002,14500,13.356183,45,103
"2786","146825",2003,14500,12.518368,40,113
"2787","146825",2004,14500,13.264619,39,115
"2788","146825",2005,15000,13.546312,41,110
"2789","146825",2006,15500,13.954413,38,114
"2790","146825",2007,16400,11.767836,35,89
"2791","146825",2008,17000,10.396702,31,59
"2792","146825",2009,17940,10.003159,33,61
"2793","146825",2010,18838,8.595246,33,52
"2794","147013",1991,6746,11.195621,41,114
"2795","147013",1992,7066,12.343461,46,118
"2796","147013",1993,7450,13.208569,47,99
"2797","147013",1995,8640,13.913492,48,175
"2798","147013",1996,9600,15.905391,51,282
"2799","147013",1997,10400,14.266206,57,220
"2800","147013",1998,11200,15.810881,57,213
"2801","147013",1999,12000,17.281567,60,211
"2802","147013",2000,12300,19.849333,61.5,239
"2803","147013",2001,13350,21.668405,63,244
"2804","147013",2002,14200,22.466566,65,229
"2805","147013",2003,15200,21.861367,71,224
"2806","147013",2004,16400,23.838502,70,269
"2807","147013",2005,17500,25.831042,76,209
"2808","147013",2006,18300,26.663345,82,265
"2809","147013",2007,19500,29.9414,87,238
"2810","147013",2008,20570,30.126195,94,228
"2811","147013",2009,21370,31.093461,91,231
"2812","147013",2010,22330,31.593971,97,239
"2813","147244",1991,9990,29.311958,116,390
"2814","147244",1992,10590,30.969184,118,479
"2815","147244",1993,11240,34.825176,124,415
"2816","147244",1995,12596,35.938683,128,409
"2817","147244",1996,13290,38.526984,130,422
"2818","147244",1997,14138,28.285297,222,473
"2819","147244",1998,14758,31.052635,136,495
"2820","147244",1999,15348,35.415925,137,521
"2821","147244",2000,16192,38.179957,148,487
"2822","147244",2001,17084,41.36781,159,547
"2823","147244",2002,18109,48.115103,159,551
"2824","147244",2003,18834,41.451315,143,491
"2825","147244",2004,19900,40.011384,138,429
"2826","147244",2005,20696,41.353776,142,470
"2827","147244",2006,21524,42.68309,145,386
"2828","147244",2007,23250,46.33716,155,384
"2829","147244",2008,24600,48.126975,158,388
"2830","147244",2009,25750,50.083813,154,421
"2831","147244",2010,26780,48.219455,151,372
"2832","147341",1991,12450,14.889175,53,222
"2833","147341",1992,12800,15.40303,53,112
"2834","147341",1993,12900,14.726836,44,185
"2835","147341",1995,13460,18.521916,49,284
"2836","147341",1996,13965,20.288695,52,254
"2837","147341",1997,14420,12.459627,51,234
"2838","147341",1998,15120,13.647436,49,271
"2839","147341",1999,15720,14.400049,57,233
"2840","147341",2000,16370,15.781718,57.5,214
"2841","147341",2001,17000,17.466465,58,236
"2842","147341",2002,17760,19.013151,61,261
"2843","147341",2003,18600,19.735348,66,324
"2844","147341",2004,19350,21.38215,69,349
"2845","147341",2005,20200,23.747388,73,325
"2846","147341",2006,21100,25.846358,79,310
"2847","147341",2007,22000,27.106146,74,344
"2848","147341",2008,24000,27.595858,81,319
"2849","147341",2009,24950,28.56748,80,296
"2850","147341",2010,26900,29.77298,78,249
"2851","147703",1991,2641,206.163415,1003,2368
"2852","147703",1992,3084,210.086263,963,1954
"2853","147703",1993,3339,219.435834,944,1633
"2854","147703",1995,3746,238.351511,941,1620
"2855","147703",1996,3948,261.553585,929,1605
"2856","147703",1997,4122,269.945729,891,1855
"2857","147703",1998,4210,281.39409,856,1839
"2858","147703",1999,3060,296.478468,847,1918
"2859","147703",2000,3150,319.964372,867,1748
"2860","147703",2001,3293,348.924555,887,1810
"2861","147703",2002,3581,372.366019,908,1993
"2862","147703",2003,3956,369.945819,898,2097
"2863","147703",2004,4612,457.665746,874,2014
"2864","147703",2005,5061,405.282105,891,2095
"2865","147703",2006,5550,420.798489,904,2140
"2866","147703",2007,6150,433.016409,908,1637
"2867","147703",2008,6720,463.14356,926,1633
"2868","147703",2009,7260,484.375128,921,1711
"2869","147703",2010,7020,502.113951,896,1396
"2870","147767",1991,14370,589.244,875,1405
"2871","147767",1992,15075,663.591,886,1364
"2872","147767",1993,15804,694.555,872,1356
"2873","147767",1995,17184,786.636,878,1235
"2874","147767",1996,18108,848.516,892,1305
"2875","147767",1997,19152,660.765,879,1206
"2876","147767",1998,22392,672.467,916,1223
"2877","147767",1999,23476,758.327,896,1202
"2878","147767",2000,24648,819.646,901.5,1148
"2879","147767",2001,25839,871.935,907,1143
"2880","147767",2002,27108,921.225,915,1199
"2881","147767",2003,28404,958.882,900,1206
"2882","147767",2004,29940,1063.589,933,1178
"2883","147767",2005,31644,1169.656,1170,1172
"2884","147767",2006,33408,1245.029,1223,1221
"2885","147767",2007,35064,1356.559,1266,1112
"2886","147767",2008,36756,1563.035,1294,1167
"2887","147767",2009,38463,1588.143,1310,1186
"2888","147767",2010,39840,1671.197,1352,1190
"2889","147776",1991,2092,57.339573,345,314
"2890","147776",1992,1834,59.80775,340,292
"2891","147776",1993,2062,60.647722,331,227
"2892","147776",1995,2244,66.953186,319,316
"2893","147776",1996,2352,74.268532,322,271
"2894","147776",1997,2469,77.075785,327,364
"2895","147776",1998,2507,76.579898,329,324
"2896","147776",1999,2262,83.441627,312,304
"2897","147776",2000,2340,91.01603,332,323
"2898","147776",2001,2424,99.656845,352,337
"2899","147776",2002,2508,104.717831,370,331
"2900","147776",2003,2640,105.35715,398,361
"2901","147776",2004,2976,136.830924,415,337
"2902","147776",2005,3840,120.069108,415,320
"2903","147776",2006,4200,123.134565,411,300
"2904","147776",2007,4680,134.579369,411,298
"2905","147776",2008,5280,136.970706,421,269
"2906","147776",2009,5880,137.53064,404,273
"2907","147776",2010,5520,150.14281,416,274
"2908","147828",1991,6476,17.407594,74,338
"2909","147828",1992,7050,19.207675,80,350
"2910","147828",1993,7836,21.471059,96,386
"2911","147828",1995,9440,25.395606,82,371
"2912","147828",1996,10166,27.224987,81,374
"2913","147828",1997,10840,25.195975,85,385
"2914","147828",1998,11728,25.815979,84,382
"2915","147828",1999,11528,27.855504,83,365
"2916","147828",2000,11928,29.685213,82,421
"2917","147828",2001,12644,32.196935,81,480
"2918","147828",2002,13400,36.097868,86,490
"2919","147828",2003,14160,39.643737,92,506
"2920","147828",2004,14900,42.750192,96,613
"2921","147828",2005,15650,47.280191,106,560
"2922","147828",2006,16750,51.381074,107,654
"2923","147828",2007,18750,56.605889,119,609
"2924","147828",2008,20750,58.563818,118,505
"2925","147828",2009,22750,62.328965,122,677
"2926","147828",2010,24750,66.36542,122,628
"2927","148131",1991,8604,14.793589,61,278
"2928","148131",1992,9160,15.224122,58,285
"2929","148131",1993,9532,15.533624,55,262
"2930","148131",1995,10910,16.52044,54,230
"2931","148131",1996,11510,17.207924,51,243
"2932","148131",1997,12410,13.085654,52,199
"2933","148131",1998,13370,14.21253,58,204
"2934","148131",1999,13450,14.988678,60,223
"2935","148131",2000,14300,16.037846,60.5,201
"2936","148131",2001,15010,16.454871,61,190
"2937","148131",2002,15910,17.65855,58,197
"2938","148131",2003,16400,16.197364,48,179
"2939","148131",2004,17140,16.654476,45,167
"2940","148131",2005,17800,17.177988,52,150
"2941","148131",2006,18450,18.172853,53,131
"2942","148131",2007,18950,18.503913,48,170
"2943","148131",2008,20100,20.009588,49,176
"2944","148131",2009,21300,21.790766,53,180
"2945","148131",2010,22240,23.931922,58,152
"2946","148496",1991,9226,15.795578,71,113
"2947","148496",1992,9940,16.170774,74,109
"2948","148496",1993,10500,16.69972,72,104
"2949","148496",1995,11550,19.294097,69,98
"2950","148496",1996,12230,19.635942,71,108
"2951","148496",1997,13050,16.719394,73,154
"2952","148496",1998,13700,19.363808,76,150
"2953","148496",1999,14160,21.458391,79,135
"2954","148496",2000,14720,22.902023,84.5,114
"2955","148496",2001,15600,25.698823,90,159
"2956","148496",2002,16620,28.303747,97,137
"2957","148496",2003,17850,32.201296,96,175
