"","unitid","instnm","semester","quarter","year","yearofsem","after"
"4590","163286","UNIVERSITY OF MARYLAND-COLLEGE PARK","1","0",2002,NA,NA
"4591","163286","UNIVERSITY OF MARYLAND-COLLEGE PARK","1","0",2003,NA,NA
"4592","163286","UNIVERSITY OF MARYLAND-COLLEGE PARK","1","0",2004,NA,NA
"4593","163286","University of Maryland-College Park","1","0",2005,NA,NA
"4594","163286","University of Maryland-College Park","1","0",2006,NA,NA
"4595","163286","University of Maryland-College Park","1","0",2007,NA,NA
"4596","163286","University of Maryland-College Park","1","0",2008,NA,NA
"4597","163286","University of Maryland-College Park","1","0",2009,NA,NA
"4598","163286","University of Maryland-College Park","1","0",2010,NA,NA
"4599","163453","MORGAN STATE UNIVERSITY","1","0",1991,NA,NA
"4600","163453","MORGAN STATE UNIVERSITY","1","0",1992,NA,NA
"4601","163453","MORGAN STATE UNIVERSITY","1","0",1993,NA,NA
"4602","163453","MORGAN STATE UNIVERSITY","1","0",1995,NA,NA
"4603","163453","MORGAN STATE UNIVERSITY","1","0",1996,NA,NA
"4604","163453","MORGAN STATE UNIVERSITY","1","0",1997,NA,NA
"4605","163453","MORGAN STATE UNIVERSITY","1","0",1998,NA,NA
"4606","163453","MORGAN STATE UNIVERSITY","1","0",1999,NA,NA
"4607","163453","MORGAN STATE UNIVERSITY","1","0",2000,NA,NA
"4608","163453","MORGAN STATE UNIVERSITY","1","0",2001,NA,NA
"4609","163453","MORGAN STATE UNIVERSITY","1","0",2002,NA,NA
"4610","163453","MORGAN STATE UNIVERSITY","1","0",2003,NA,NA
"4611","163453","MORGAN STATE UNIVERSITY","1","0",2004,NA,NA
"4612","163453","Morgan State University","1","0",2005,NA,NA
"4613","163453","Morgan State University","1","0",2006,NA,NA
"4614","163453","Morgan State University","1","0",2007,NA,NA
"4615","163453","Morgan State University","1","0",2008,NA,NA
"4616","163453","Morgan State University","1","0",2009,NA,NA
"4617","163453","Morgan State University","1","0",2010,NA,NA
"4618","163462","MOUNT SAINT MARYS COLLEGE","1","0",1991,NA,NA
"4619","163462","MOUNT SAINT MARYS COLLEGE","1","0",1992,NA,NA
"4620","163462","MOUNT SAINT MARYS COLLEGE","1","0",1993,NA,NA
"4621","163462","MOUNT SAINT MARYS COLLEGE","1","0",1995,NA,NA
"4622","163462","MOUNT SAINT MARYS COLLEGE","1","0",1996,NA,NA
